Reaction Coordinate,Energy (meV)
0.11599468,-147.65738803
0.11610268,-147.90729590
0.11621068,-148.15736603
0.11631868,-148.40759829
0.11642669,-148.65799254
0.11653469,-148.90854866
0.11664269,-149.15926651
0.11675069,-149.41014596
0.11685870,-149.66118689
0.11696670,-149.91238916
0.11707470,-150.16375265
0.11718270,-150.41527721
0.11729071,-150.66696272
0.11739871,-150.91880906
0.11750671,-151.17081608
0.11761471,-151.42298366
0.11772272,-151.67531166
0.11783072,-151.92779996
0.11793872,-152.18044843
0.11804672,-152.43325693
0.11815473,-152.68622534
0.11826273,-152.93935352
0.11837073,-153.19264134
0.11847873,-153.44608867
0.11858674,-153.69969538
0.11869474,-153.95346134
0.11880274,-154.20738642
0.11891074,-154.46147049
0.11901875,-154.71571342
0.11912675,-154.97011508
0.11923475,-155.22467533
0.11934275,-155.47939404
0.11945076,-155.73427109
0.11955876,-155.98930635
0.11966676,-156.24449967
0.11977476,-156.49985094
0.11988277,-156.75536002
0.11999077,-157.01102678
0.12009877,-157.26685109
0.12020677,-157.52283282
0.12031478,-157.77897184
0.12042278,-158.03526802
0.12053078,-158.29172122
0.12063878,-158.54833132
0.12074679,-158.80509818
0.12085479,-159.06202168
0.12096279,-159.31910168
0.12107079,-159.57633806
0.12117880,-159.83373067
0.12128680,-160.09127940
0.12139480,-160.34898411
0.12150280,-160.60684467
0.12161081,-160.86486095
0.12171881,-161.12303281
0.12182681,-161.38136014
0.12193481,-161.63984279
0.12204282,-161.89848063
0.12215082,-162.15727354
0.12225882,-162.41622139
0.12236682,-162.67532404
0.12247483,-162.93458136
0.12258283,-163.19399323
0.12269083,-163.45355950
0.12279883,-163.71328006
0.12290684,-163.97315476
0.12301484,-164.23318349
0.12312284,-164.49336610
0.12323084,-164.75370247
0.12333885,-165.01419247
0.12344685,-165.27483596
0.12355485,-165.53563282
0.12366285,-165.79658291
0.12377086,-166.05768611
0.12387886,-166.31894228
0.12398686,-166.58035129
0.12409486,-166.84191301
0.12420287,-167.10362732
0.12431087,-167.36549407
0.12441887,-167.62751314
0.12452687,-167.88968440
0.12463488,-168.15200772
0.12474288,-168.41448296
0.12485088,-168.67711000
0.12495888,-168.93988871
0.12506689,-169.20281894
0.12517489,-169.46590059
0.12528289,-169.72913350
0.12539089,-169.99251756
0.12549890,-170.25605263
0.12560690,-170.51973858
0.12571490,-170.78357528
0.12582290,-171.04756259
0.12593091,-171.31170040
0.12603891,-171.57598856
0.12614691,-171.84042695
0.12625491,-172.10501544
0.12636291,-172.36975389
0.12647092,-172.63464217
0.12657892,-172.89968016
0.12668692,-173.16486772
0.12679492,-173.43020473
0.12690293,-173.69569104
0.12701093,-173.96132654
0.12711893,-174.22711108
0.12722693,-174.49304454
0.12733494,-174.75912680
0.12744294,-175.02535770
0.12755094,-175.29173714
0.12765894,-175.55826497
0.12776695,-175.82494107
0.12787495,-176.09176530
0.12798295,-176.35873753
0.12809095,-176.62585764
0.12819896,-176.89312548
0.12830696,-177.16054094
0.12841496,-177.42810388
0.12852296,-177.69581417
0.12863097,-177.96367168
0.12873897,-178.23167628
0.12884697,-178.49982783
0.12895497,-178.76812621
0.12906298,-179.03657129
0.12917098,-179.30516293
0.12927898,-179.57390100
0.12938698,-179.84278538
0.12949499,-180.11181593
0.12960299,-180.38099253
0.12971099,-180.65031503
0.12981899,-180.91978331
0.12992700,-181.18939725
0.13003500,-181.45915670
0.13014300,-181.72906154
0.13025100,-181.99911164
0.13035901,-182.26930686
0.13046701,-182.53964708
0.13057501,-182.81013217
0.13068301,-183.08076199
0.13079102,-183.35153641
0.13089902,-183.62245530
0.13100702,-183.89351854
0.13111502,-184.16472599
0.13122303,-184.43607752
0.13133103,-184.70757300
0.13143903,-184.97921229
0.13154703,-185.25099528
0.13165504,-185.52292182
0.13176304,-185.79499179
0.13187104,-186.06720505
0.13197904,-186.33956148
0.13208705,-186.61206094
0.13219505,-186.88470331
0.13230305,-187.15748845
0.13241105,-187.43041623
0.13251906,-187.70348652
0.13262706,-187.97669919
0.13273506,-188.25005411
0.13284306,-188.52355115
0.13295107,-188.79719018
0.13305907,-189.07097106
0.13316707,-189.34489367
0.13327507,-189.61895788
0.13338308,-189.89316355
0.13349108,-190.16751056
0.13359908,-190.44199877
0.13370708,-190.71662805
0.13381509,-190.99139827
0.13392309,-191.26630931
0.13403109,-191.54136102
0.13413909,-191.81655328
0.13424710,-192.09188597
0.13435510,-192.36735894
0.13446310,-192.64297206
0.13457110,-192.91872522
0.13467911,-193.19461827
0.13478711,-193.47065108
0.13489511,-193.74682353
0.13500311,-194.02313548
0.13511112,-194.29958681
0.13521912,-194.57617737
0.13532712,-194.85290705
0.13543512,-195.12977570
0.13554313,-195.40678321
0.13565113,-195.68392943
0.13575913,-195.96121425
0.13586713,-196.23863752
0.13597514,-196.51619911
0.13608314,-196.79389890
0.13619114,-197.07173676
0.13629914,-197.34971255
0.13640715,-197.62782614
0.13651515,-197.90607741
0.13662315,-198.18446622
0.13673115,-198.46299243
0.13683916,-198.74165593
0.13694716,-199.02045658
0.13705516,-199.29939425
0.13716316,-199.57846880
0.13727117,-199.85768011
0.13737917,-200.13702805
0.13748717,-200.41651248
0.13759517,-200.69613328
0.13770318,-200.97589031
0.13781118,-201.25578345
0.13791918,-201.53581255
0.13802718,-201.81597750
0.13813519,-202.09627816
0.13824319,-202.37671440
0.13835119,-202.65728609
0.13845919,-202.93799310
0.13856720,-203.21883529
0.13867520,-203.49981254
0.13878320,-203.78092472
0.13889120,-204.06217169
0.13899921,-204.34355333
0.13910721,-204.62506950
0.13921521,-204.90672008
0.13932321,-205.18850493
0.13943122,-205.47042392
0.13953922,-205.75247692
0.13964722,-206.03466380
0.13975522,-206.31698443
0.13986323,-206.59943867
0.13997123,-206.88202641
0.14007923,-207.16474750
0.14018723,-207.44760182
0.14029524,-207.73058923
0.14040324,-208.01370961
0.14051124,-208.29696282
0.14061924,-208.58034874
0.14072725,-208.86386723
0.14083525,-209.14751816
0.14094325,-209.43130140
0.14105125,-209.71521682
0.14115926,-209.99926429
0.14126726,-210.28344367
0.14137526,-210.56775485
0.14148326,-210.85219768
0.14159127,-211.13677204
0.14169927,-211.42147779
0.14180727,-211.70631481
0.14191527,-211.99128296
0.14202328,-212.27638212
0.14213128,-212.56161215
0.14223928,-212.84697291
0.14234728,-213.13246429
0.14245529,-213.41808615
0.14256329,-213.70383836
0.14267129,-213.98972079
0.14277929,-214.27573330
0.14288730,-214.56187577
0.14299530,-214.84814807
0.14310330,-215.13455006
0.14321130,-215.42108162
0.14331931,-215.70774261
0.14342731,-215.99453291
0.14353531,-216.28145237
0.14364331,-216.56850088
0.14375132,-216.85567830
0.14385932,-217.14298450
0.14396732,-217.43041935
0.14407532,-217.71798271
0.14418333,-218.00567446
0.14429133,-218.29349447
0.14439933,-218.58144261
0.14450733,-218.86951874
0.14461534,-219.15772274
0.14472334,-219.44605447
0.14483134,-219.73451380
0.14493934,-220.02310060
0.14504735,-220.31181475
0.14515535,-220.60065611
0.14526335,-220.88962454
0.14537135,-221.17871993
0.14547936,-221.46794213
0.14558736,-221.75729102
0.14569536,-222.04676647
0.14580336,-222.33636835
0.14591137,-222.62609652
0.14601937,-222.91595085
0.14612737,-223.20593122
0.14623537,-223.49603749
0.14634338,-223.78626953
0.14645138,-224.07662721
0.14655938,-224.36711041
0.14666738,-224.65771898
0.14677539,-224.94845281
0.14688339,-225.23931175
0.14699139,-225.53029568
0.14709939,-225.82140446
0.14720740,-226.11263797
0.14731540,-226.40399608
0.14742340,-226.69547865
0.14753140,-226.98708556
0.14763941,-227.27881667
0.14774741,-227.57067184
0.14785541,-227.86265097
0.14796341,-228.15475390
0.14807142,-228.44698051
0.14817942,-228.73933067
0.14828742,-229.03180425
0.14839542,-229.32440111
0.14850343,-229.61712114
0.14861143,-229.90996419
0.14871943,-230.20293013
0.14882743,-230.49601884
0.14893544,-230.78923018
0.14904344,-231.08256402
0.14915144,-231.37602024
0.14925944,-231.66959870
0.14936745,-231.96329927
0.14947545,-232.25712181
0.14958345,-232.55106621
0.14969145,-232.84513233
0.14979946,-233.13932003
0.14990746,-233.43362919
0.15001546,-233.72805967
0.15012346,-234.02261135
0.15023147,-234.31728410
0.15033947,-234.61207778
0.15044747,-234.90699226
0.15055547,-235.20202741
0.15066348,-235.49718310
0.15077148,-235.79245921
0.15087948,-236.08785559
0.15098748,-236.38337212
0.15109549,-236.67900867
0.15120349,-236.97476511
0.15131149,-237.27064131
0.15141949,-237.56663713
0.15152750,-237.86275244
0.15163550,-238.15898713
0.15174350,-238.45534104
0.15185150,-238.75181405
0.15195951,-239.04840604
0.15206751,-239.34511687
0.15217551,-239.64194641
0.15228351,-239.93889453
0.15239152,-240.23596110
0.15249952,-240.53314599
0.15260752,-240.83044906
0.15271552,-241.12787019
0.15282353,-241.42540925
0.15293153,-241.72306610
0.15303953,-242.02084061
0.15314753,-242.31873266
0.15325554,-242.61674211
0.15336354,-242.91486884
0.15347154,-243.21311270
0.15357954,-243.51147358
0.15368755,-243.80995133
0.15379555,-244.10854583
0.15390355,-244.40725695
0.15401155,-244.70608456
0.15411956,-245.00502853
0.15422756,-245.30408872
0.15433556,-245.60326500
0.15444356,-245.90255725
0.15455157,-246.20196534
0.15465957,-246.50148912
0.15476757,-246.80112848
0.15487557,-247.10088328
0.15498358,-247.40075339
0.15509158,-247.70073868
0.15519958,-248.00083902
0.15530758,-248.30105427
0.15541559,-248.60138431
0.15552359,-248.90182901
0.15563159,-249.20238824
0.15573959,-249.50306186
0.15584760,-249.80384974
0.15595560,-250.10475176
0.15606360,-250.40576778
0.15617160,-250.70689767
0.15627961,-251.00814130
0.15638761,-251.30949855
0.15649561,-251.61096927
0.15660361,-251.91255334
0.15671162,-252.21425063
0.15681962,-252.51606101
0.15692762,-252.81798434
0.15703562,-253.12002050
0.15714363,-253.42216935
0.15725163,-253.72443077
0.15735963,-254.02680462
0.15746763,-254.32929077
0.15757563,-254.63188910
0.15768364,-254.93459946
0.15779164,-255.23742174
0.15789964,-255.54035579
0.15800764,-255.84340150
0.15811565,-256.14655872
0.15822365,-256.44982733
0.15833165,-256.75320720
0.15843965,-257.05669819
0.15854766,-257.36030017
0.15865566,-257.66401302
0.15876366,-257.96783661
0.15887166,-258.27177079
0.15897967,-258.57581545
0.15908767,-258.87997045
0.15919567,-259.18423566
0.15930367,-259.48861095
0.15941168,-259.79309618
0.15951968,-260.09769124
0.15962768,-260.40239598
0.15973568,-260.70721028
0.15984369,-261.01213400
0.15995169,-261.31716702
0.16005969,-261.62230920
0.16016769,-261.92756042
0.16027570,-262.23292054
0.16038370,-262.53838943
0.16049170,-262.84396696
0.16059970,-263.14965300
0.16070771,-263.45544742
0.16081571,-263.76135009
0.16092371,-264.06736088
0.16103171,-264.37347965
0.16113972,-264.67970628
0.16124772,-264.98604064
0.16135572,-265.29248259
0.16146372,-265.59903200
0.16157173,-265.90568875
0.16167973,-266.21245270
0.16178773,-266.51932372
0.16189573,-266.82630168
0.16200374,-267.13338646
0.16211174,-267.44057791
0.16221974,-267.74787591
0.16232774,-268.05528033
0.16243575,-268.36279103
0.16254375,-268.67040789
0.16265175,-268.97813078
0.16275975,-269.28595956
0.16286776,-269.59389411
0.16297576,-269.90193429
0.16308376,-270.21007997
0.16319176,-270.51833102
0.16329977,-270.82668731
0.16340777,-271.13514872
0.16351577,-271.44371510
0.16362377,-271.75238633
0.16373178,-272.06116228
0.16383978,-272.37004282
0.16394778,-272.67902781
0.16405578,-272.98811713
0.16416379,-273.29731064
0.16427179,-273.60660821
0.16437979,-273.91600972
0.16448779,-274.22551504
0.16459580,-274.53512402
0.16470380,-274.84483654
0.16481180,-275.15465248
0.16491980,-275.46457169
0.16502781,-275.77459405
0.16513581,-276.08471943
0.16524381,-276.39494770
0.16535181,-276.70527872
0.16545982,-277.01571237
0.16556782,-277.32624851
0.16567582,-277.63688702
0.16578382,-277.94762776
0.16589183,-278.25847060
0.16599983,-278.56941541
0.16610783,-278.88046206
0.16621583,-279.19161043
0.16632384,-279.50286037
0.16643184,-279.81421176
0.16653984,-280.12566447
0.16664784,-280.43721837
0.16675585,-280.74887332
0.16686385,-281.06062920
0.16697185,-281.37248587
0.16707985,-281.68444321
0.16718786,-281.99650107
0.16729586,-282.30865935
0.16740386,-282.62091789
0.16751186,-282.93327657
0.16761987,-283.24573526
0.16772787,-283.55829384
0.16783587,-283.87095216
0.16794387,-284.18371010
0.16805188,-284.49656752
0.16815988,-284.80952430
0.16826788,-285.12258031
0.16837588,-285.43573541
0.16848389,-285.74898947
0.16859189,-286.06234237
0.16869989,-286.37579397
0.16880789,-286.68934414
0.16891590,-287.00299276
0.16902390,-287.31673968
0.16913190,-287.63058478
0.16923990,-287.94452793
0.16934791,-288.25856900
0.16945591,-288.57270785
0.16956391,-288.88694436
0.16967191,-289.20127839
0.16977992,-289.51570982
0.16988792,-289.83023852
0.16999592,-290.14486434
0.17010392,-290.45958717
0.17021193,-290.77440687
0.17031993,-291.08932331
0.17042793,-291.40433636
0.17053593,-291.71944589
0.17064394,-292.03465177
0.17075194,-292.34995386
0.17085994,-292.66535204
0.17096794,-292.98084618
0.17107595,-293.29643614
0.17118395,-293.61212180
0.17129195,-293.92790302
0.17139995,-294.24377968
0.17150796,-294.55975163
0.17161596,-294.87581876
0.17172396,-295.19198093
0.17183196,-295.50823800
0.17193997,-295.82458986
0.17204797,-296.14103637
0.17215597,-296.45757739
0.17226397,-296.77421280
0.17237198,-297.09094246
0.17247998,-297.40776625
0.17258798,-297.72468404
0.17269598,-298.04169569
0.17280399,-298.35880107
0.17291199,-298.67600005
0.17301999,-298.99329250
0.17312799,-299.31067830
0.17323600,-299.62815730
0.17334400,-299.94572939
0.17345200,-300.26339442
0.17356000,-300.58115227
0.17366801,-300.89900281
0.17377601,-301.21694590
0.17388401,-301.53498141
0.17399201,-301.85310923
0.17410002,-302.17132920
0.17420802,-302.48964121
0.17431602,-302.80804512
0.17442402,-303.12654080
0.17453203,-303.44512812
0.17464003,-303.76380695
0.17474803,-304.08257716
0.17485603,-304.40143862
0.17496404,-304.72039120
0.17507204,-305.03943476
0.17518004,-305.35856918
0.17528804,-305.67779432
0.17539605,-305.99711006
0.17550405,-306.31651626
0.17561205,-306.63601279
0.17572005,-306.95559953
0.17582806,-307.27527633
0.17593606,-307.59504308
0.17604406,-307.91489964
0.17615206,-308.23484587
0.17626007,-308.55488166
0.17636807,-308.87500686
0.17647607,-309.19522135
0.17658407,-309.51552499
0.17669208,-309.83591766
0.17680008,-310.15639922
0.17690808,-310.47696955
0.17701608,-310.79762851
0.17712409,-311.11837597
0.17723209,-311.43921180
0.17734009,-311.76013588
0.17744809,-312.08114806
0.17755610,-312.40224822
0.17766410,-312.72343623
0.17777210,-313.04471196
0.17788010,-313.36607527
0.17798811,-313.68752604
0.17809611,-314.00906413
0.17820411,-314.33068942
0.17831211,-314.65240177
0.17842012,-314.97420106
0.17852812,-315.29608714
0.17863612,-315.61805990
0.17874412,-315.94011920
0.17885213,-316.26226490
0.17896013,-316.58449689
0.17906813,-316.90681502
0.17917613,-317.22921918
0.17928414,-317.55170921
0.17939214,-317.87428501
0.17950014,-318.19694643
0.17960814,-318.51969334
0.17971615,-318.84252561
0.17982415,-319.16544312
0.17993215,-319.48844573
0.18004015,-319.81153331
0.18014816,-320.13470574
0.18025616,-320.45796287
0.18036416,-320.78130458
0.18047216,-321.10473074
0.18058017,-321.42824121
0.18068817,-321.75183587
0.18079617,-322.07551459
0.18090417,-322.39927723
0.18101218,-322.72312367
0.18112018,-323.04705377
0.18122818,-323.37106740
0.18133618,-323.69516444
0.18144419,-324.01934474
0.18155219,-324.34360819
0.18166019,-324.66795464
0.18176819,-324.99238398
0.18187620,-325.31689606
0.18198420,-325.64149076
0.18209220,-325.96616794
0.18220020,-326.29092748
0.18230821,-326.61576925
0.18241621,-326.94069311
0.18252421,-327.26569893
0.18263221,-327.59078659
0.18274022,-327.91595595
0.18284822,-328.24120687
0.18295622,-328.56653924
0.18306422,-328.89195292
0.18317223,-329.21744778
0.18328023,-329.54302368
0.18338823,-329.86868050
0.18349623,-330.19441811
0.18360424,-330.52023638
0.18371224,-330.84613516
0.18382024,-331.17211435
0.18392824,-331.49817379
0.18403625,-331.82431337
0.18414425,-332.15053295
0.18425225,-332.47683240
0.18436025,-332.80321159
0.18446826,-333.12967039
0.18457626,-333.45620867
0.18468426,-333.78282630
0.18479226,-334.10952315
0.18490027,-334.43629908
0.18500827,-334.76315396
0.18511627,-335.09008767
0.18522427,-335.41710008
0.18533228,-335.74419105
0.18544028,-336.07136045
0.18554828,-336.39860815
0.18565628,-336.72593402
0.18576429,-337.05333794
0.18587229,-337.38081976
0.18598029,-337.70837936
0.18608829,-338.03601661
0.18619630,-338.36373137
0.18630430,-338.69152353
0.18641230,-339.01939293
0.18652030,-339.34733947
0.18662831,-339.67536299
0.18673631,-340.00346338
0.18684431,-340.33164051
0.18695231,-340.65989423
0.18706032,-340.98822442
0.18716832,-341.31663096
0.18727632,-341.64511370
0.18738432,-341.97367252
0.18749233,-342.30230730
0.18760033,-342.63101788
0.18770833,-342.95980416
0.18781633,-343.28866599
0.18792434,-343.61760324
0.18803234,-343.94661579
0.18814034,-344.27570350
0.18824834,-344.60486624
0.18835635,-344.93410388
0.18846435,-345.26341630
0.18857235,-345.59280336
0.18868035,-345.92226492
0.18878836,-346.25180086
0.18889636,-346.58141106
0.18900436,-346.91109536
0.18911236,-347.24085366
0.18922036,-347.57068581
0.18932837,-347.90059168
0.18943637,-348.23057115
0.18954437,-348.56062408
0.18965237,-348.89075034
0.18976038,-349.22094981
0.18986838,-349.55122235
0.18997638,-349.88156782
0.19008438,-350.21198611
0.19019239,-350.54247707
0.19030039,-350.87304058
0.19040839,-351.20367651
0.19051639,-351.53438472
0.19062440,-351.86516509
0.19073240,-352.19601749
0.19084040,-352.52694178
0.19094840,-352.85793783
0.19105641,-353.18900551
0.19116441,-353.52014469
0.19127241,-353.85135525
0.19138041,-354.18263705
0.19148842,-354.51398995
0.19159642,-354.84541383
0.19170442,-355.17690856
0.19181242,-355.50847401
0.19192043,-355.84011005
0.19202843,-356.17181654
0.19213643,-356.50359335
0.19224443,-356.83544036
0.19235244,-357.16735743
0.19246044,-357.49934443
0.19256844,-357.83140123
0.19267644,-358.16352771
0.19278445,-358.49572372
0.19289245,-358.82798915
0.19300045,-359.16032385
0.19310845,-359.49272770
0.19321646,-359.82520057
0.19332446,-360.15774232
0.19343246,-360.49035283
0.19354046,-360.82303196
0.19364847,-361.15577959
0.19375647,-361.48859558
0.19386447,-361.82147980
0.19397247,-362.15443212
0.19408048,-362.48745241
0.19418848,-362.82054055
0.19429648,-363.15369639
0.19440448,-363.48691981
0.19451249,-363.82021068
0.19462049,-364.15356886
0.19472849,-364.48699423
0.19483649,-364.82048666
0.19494450,-365.15404601
0.19505250,-365.48767216
0.19516050,-365.82136496
0.19526850,-366.15512430
0.19537651,-366.48895004
0.19548451,-366.82284206
0.19559251,-367.15680021
0.19570051,-367.49082437
0.19580852,-367.82491441
0.19591652,-368.15907019
0.19602452,-368.49329160
0.19613252,-368.82757849
0.19624053,-369.16193073
0.19634853,-369.49634820
0.19645653,-369.83083076
0.19656453,-370.16537829
0.19667254,-370.49999064
0.19678054,-370.83466770
0.19688854,-371.16940933
0.19699654,-371.50421540
0.19710455,-371.83908578
0.19721255,-372.17402033
0.19732055,-372.50901894
0.19742855,-372.84408146
0.19753656,-373.17920776
0.19764456,-373.51439773
0.19775256,-373.84965121
0.19786056,-374.18496809
0.19796857,-374.52034823
0.19807657,-374.85579151
0.19818457,-375.19129778
0.19829257,-375.52686693
0.19840058,-375.86249881
0.19850858,-376.19819331
0.19861658,-376.53395028
0.19872458,-376.86976960
0.19883259,-377.20565114
0.19894059,-377.54159476
0.19904859,-377.87760034
